----START---
 19200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 19800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 20700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 21900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 22800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 23700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 24900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 25800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 26700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 27900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 28800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 29700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 30900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 31800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 32700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 33900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 34800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35100,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35400,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35400,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35400,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35400,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35400,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35700,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35700,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35700,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35700,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 35700,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36000,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36000,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36000,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36000,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36000,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36300,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36300,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36300,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36300,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36300,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36600,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36600,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36600,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36600,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36600,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36900,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36900,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36900,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36900,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 36900,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37200,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37200,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37200,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37200,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37200,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37500,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37500,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37500,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37500,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37500,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37800,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37800,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37800,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37800,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 37800,  Callisto,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 38100,   Jupiter,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 38100,        Io,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 38100,    Europa,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
 38100,  Ganymede,{NaN NaN NaN},{NaN NaN NaN},{NaN NaN NaN}
